R,GS,1 3_,2 3_,3 3_,4 3_,1_2,1_3,2_3,3_4
10.3684035,-0.998465966,-0.968702039,21867.79587,21865.98015,32066.73257,0,0,3.08E-51,0
10.37407253,-0.995196697,-0.965530226,21867.79545,21865.98568,32066.74681,0,0,2.57E-51,0
10.37974156,-0.99193991,-0.962370523,21867.79504,21865.99119,32066.76099,0,0,2.15E-51,0
10.38541059,-0.988695551,-0.959222877,21867.79463,21865.99668,32066.77512,0,0,1.79E-51,0
10.39107962,-0.985463565,-0.956087235,21867.79423,21866.00215,32066.78919,0,0,1.50E-51,0
10.39674865,-0.982243898,-0.952963545,21867.79382,21866.0076,32066.80321,0,0,1.25E-51,0
10.40241767,-0.979036496,-0.949851755,21867.79342,21866.01303,32066.81717,0,0,1.04E-51,0
10.4080867,-0.975841307,-0.946751814,21867.79301,21866.01844,32066.83108,0,0,8.71E-52,0
10.41375573,-0.972658278,-0.943663669,21867.79261,21866.02383,32066.84494,0,0,7.27E-52,0
10.41942476,-0.969487354,-0.94058727,21867.79221,21866.02919,32066.85875,0,0,6.06E-52,0
10.42509379,-0.966328485,-0.937522565,21867.79181,21866.03454,32066.8725,0,0,5.06E-52,0
10.43076282,-0.963181616,-0.934469504,21867.79142,21866.03986,32066.88621,0,0,4.22E-52,0
10.43643185,-0.960046698,-0.931428036,21867.79102,21866.04517,32066.89986,0,0,3.52E-52,0
10.44210088,-0.956923676,-0.92839811,21867.79063,21866.05046,32066.91345,0,0,2.93E-52,0
10.4477699,-0.953812501,-0.925379678,21867.79024,21866.05572,32066.927,0,0,2.44E-52,0
10.45343893,-0.95071312,-0.922372689,21867.78985,21866.06097,32066.94049,0,0,2.04E-52,0
10.45910796,-0.947625482,-0.919377093,21867.78946,21866.06619,32066.95394,0,0,1.70E-52,0
10.46477699,-0.944549538,-0.916392841,21867.78907,21866.0714,32066.96733,0,0,1.42E-52,0
10.47044602,-0.941485235,-0.913419884,21867.78868,21866.07658,32066.98067,0,0,1.18E-52,0
10.47611505,-0.938432524,-0.910458174,21867.7883,21866.08175,32066.99397,0,0,9.83E-53,0
10.48178408,-0.935391355,-0.907507661,21867.78791,21866.0869,32067.00721,0,0,8.19E-53,0
10.48745311,-0.932361678,-0.904568297,21867.78753,21866.09203,32067.0204,0,0,6.82E-53,0
10.49312213,-0.929343443,-0.901640035,21867.78715,21866.09713,32067.03354,0,0,5.68E-53,0
10.49879116,-0.926336601,-0.898722826,21867.78677,21866.10222,32067.04663,0,0,4.73E-53,0
10.50446019,-0.923341103,-0.895816622,21867.78639,21866.10729,32067.05968,0,0,3.94E-53,0
10.51012922,-0.920356899,-0.892921377,21867.78602,21866.11234,32067.07267,0,0,3.28E-53,0
10.51579825,-0.917383942,-0.890037043,21867.78564,21866.11738,32067.08561,0,0,2.73E-53,0
10.52146728,-0.914422183,-0.887163572,21867.78527,21866.12239,32067.09851,0,0,2.27E-53,0
10.52713631,-0.911471573,-0.884300919,21867.7849,21866.12738,32067.11136,0,0,1.89E-53,0
10.53280534,-0.908532065,-0.881449037,21867.78453,21866.13236,32067.12416,0,0,1.57E-53,0
10.53847436,-0.905603611,-0.878607879,21867.78416,21866.13731,32067.13691,0,0,1.31E-53,0
10.54414339,-0.902686164,-0.8757774,21867.78379,21866.14225,32067.14961,0,0,1.09E-53,0
10.54981242,-0.899779676,-0.872957553,21867.78342,21866.14717,32067.16226,0,0,9.05E-54,0
10.55548145,-0.8968841,-0.870148294,21867.78306,21866.15207,32067.17487,0,0,7.53E-54,0
10.56115048,-0.89399939,-0.867349575,21867.7827,21866.15695,32067.18743,0,0,6.26E-54,0
10.56681951,-0.891125498,-0.864561353,21867.78233,21866.16182,32067.19995,0,0,5.20E-54,0
10.57248854,-0.888262379,-0.861783583,21867.78197,21866.16666,32067.21241,0,0,4.33E-54,0
10.57815757,-0.885409986,-0.859016219,21867.78161,21866.17149,32067.22483,0,0,3.60E-54,0
10.58382659,-0.882568274,-0.856259217,21867.78126,21866.1763,32067.2372,0,0,2.99E-54,0
10.58949562,-0.879737197,-0.853512534,21867.7809,21866.18109,32067.24953,0,0,2.48E-54,0
10.59516465,-0.876916709,-0.850776123,21867.78054,21866.18586,32067.26181,0,0,2.06E-54,0
10.60083368,-0.874106765,-0.848049943,21867.78019,21866.19062,32067.27405,0,0,1.71E-54,0
10.60650271,-0.87130732,-0.845333949,21867.77984,21866.19536,32067.28624,0,0,1.42E-54,0
10.61217174,-0.86851833,-0.842628097,21867.77948,21866.20008,32067.29838,0,0,1.18E-54,0
10.61784077,-0.865739749,-0.839932345,21867.77913,21866.20478,32067.31048,0,0,9.82E-55,0
10.6235098,-0.862971534,-0.837246649,21867.77878,21866.20947,32067.32253,0,0,8.15E-55,0
10.62917882,-0.860213639,-0.834570967,21867.77844,21866.21413,32067.33454,0,0,6.77E-55,0
10.63484785,-0.857466022,-0.831905255,21867.77809,21866.21878,32067.3465,0,0,5.62E-55,0
10.64051688,-0.854728638,-0.829249472,21867.77775,21866.22342,32067.35842,0,0,4.66E-55,0
10.64618591,-0.852001445,-0.826603575,21867.7774,21866.22803,32067.3703,0,0,3.87E-55,0
10.65185494,-0.849284397,-0.823967522,21867.77706,21866.23263,32067.38213,0,0,3.21E-55,0
10.65752397,-0.846577454,-0.821341271,21867.77672,21866.23721,32067.39391,0,0,2.66E-55,0
10.663193,-0.84388057,-0.818724781,21867.77638,21866.24178,32067.40566,0,0,2.21E-55,0
10.66886203,-0.841193705,-0.81611801,21867.77604,21866.24632,32067.41735,0,0,1.83E-55,0
10.67453105,-0.838516815,-0.813520917,21867.7757,21866.25085,32067.42901,0,0,1.52E-55,0
10.68020008,-0.835849858,-0.810933461,21867.77537,21866.25537,32067.44062,0,0,1.26E-55,0
10.68586911,-0.833192792,-0.808355601,21867.77503,21866.25986,32067.45219,0,0,1.05E-55,0
10.69153814,-0.830545575,-0.805787297,21867.7747,21866.26434,32067.46372,0,0,8.67E-56,0
10.69720717,-0.827908165,-0.803228508,21867.77436,21866.26881,32067.4752,0,0,7.18E-56,0
10.7028762,-0.825280521,-0.800679193,21867.77403,21866.27326,32067.48664,0,0,5.95E-56,0
10.70854523,-0.822662602,-0.798139313,21867.7737,21866.27769,32067.49804,0,0,4.93E-56,0
10.71421426,-0.820054366,-0.795608827,21867.77337,21866.2821,32067.5094,0,0,4.09E-56,0
10.71988328,-0.817455772,-0.793087697,21867.77305,21866.2865,32067.52071,0,0,3.39E-56,0
10.72555231,-0.81486678,-0.790575882,21867.77272,21866.29088,32067.53198,0,0,2.81E-56,0
10.73122134,-0.81228735,-0.788073344,21867.7724,21866.29525,32067.54322,0,0,2.32E-56,0
10.73689037,-0.80971744,-0.785580042,21867.77207,21866.2996,32067.5544,0,0,1.92E-56,0
10.7425594,-0.807157012,-0.783095939,21867.77175,21866.30393,32067.56555,0,0,1.59E-56,0
10.74822843,-0.804606024,-0.780620995,21867.77143,21866.30825,32067.57666,0,0,1.32E-56,0
10.75389746,-0.802064437,-0.778155172,21867.77111,21866.31255,32067.58773,0,0,1.09E-56,0
10.75956649,-0.799532211,-0.775698431,21867.77079,21866.31683,32067.59875,0,0,9.04E-57,0
10.76523551,-0.797009308,-0.773250735,21867.77047,21866.3211,32067.60974,0,0,7.48E-57,0
10.77090454,-0.794495687,-0.770812044,21867.77015,21866.32536,32067.62068,0,0,6.19E-57,0
10.77657357,-0.791991311,-0.768382322,21867.76984,21866.3296,32067.63159,0,0,5.12E-57,0
10.7822426,-0.789496139,-0.765961531,21867.76952,21866.33382,32067.64245,0,0,4.24E-57,0
10.78791163,-0.787010134,-0.763549633,21867.76921,21866.33803,32067.65327,0,0,3.51E-57,0
10.79358066,-0.784533257,-0.761146591,21867.7689,21866.34222,32067.66406,0,0,2.90E-57,0
10.79924969,-0.78206547,-0.758752367,21867.76859,21866.34639,32067.6748,0,0,2.40E-57,0
10.80491872,-0.779606734,-0.756366925,21867.76828,21866.35056,32067.68551,0,0,1.98E-57,0
10.81058774,-0.777157011,-0.753990228,21867.76797,21866.3547,32067.69618,0,0,1.64E-57,0
10.81625677,-0.774716265,-0.75162224,21867.76766,21866.35883,32067.7068,0,0,1.35E-57,0
10.8219258,-0.772284457,-0.749262923,21867.76735,21866.36295,32067.71739,0,0,1.12E-57,0
10.82759483,-0.76986155,-0.746912242,21867.76705,21866.36705,32067.72794,0,0,9.25E-58,0
10.83326386,-0.767447506,-0.74457016,21867.76674,21866.37113,32067.73845,0,0,7.65E-58,0
10.83893289,-0.76504229,-0.742236642,21867.76644,21866.37521,32067.74893,0,0,6.32E-58,0
10.84460192,-0.762645863,-0.739911652,21867.76614,21866.37926,32067.75936,0,0,5.22E-58,0
10.85027095,-0.760258189,-0.737595154,21867.76584,21866.3833,32067.76976,0,0,4.31E-58,0
10.85593997,-0.757879232,-0.735287112,21867.76554,21866.38733,32067.78011,0,0,3.56E-58,0
10.861609,-0.755508955,-0.732987493,21867.76524,21866.39134,32067.79043,0,0,2.94E-58,0
10.86727803,-0.753147322,-0.730696259,21867.76494,21866.39534,32067.80072,0,0,2.43E-58,0
10.87294706,-0.750794297,-0.728413377,21867.76464,21866.39932,32067.81096,0,0,2.00E-58,0
10.87861609,-0.748449844,-0.726138812,21867.76435,21866.40329,32067.82117,0,0,1.65E-58,0
10.88428512,-0.746113928,-0.723872529,21867.76405,21866.40724,32067.83134,0,0,1.37E-58,0
10.88995415,-0.743786513,-0.721614493,21867.76376,21866.41118,32067.84148,0,0,1.13E-58,0
10.89562318,-0.741467564,-0.719364671,21867.76347,21866.4151,32067.85157,0,0,9.29E-59,0
10.90129221,-0.739157045,-0.717123028,21867.76318,21866.41901,32067.86163,0,0,7.67E-59,0
10.90696123,-0.736854922,-0.71488953,21867.76289,21866.42291,32067.87166,0,0,6.33E-59,0
10.91263026,-0.73456116,-0.712664144,21867.7626,21866.42679,32067.88164,0,0,5.22E-59,0
10.91829929,-0.732275723,-0.710446836,21867.76231,21866.43066,32067.89159,0,0,4.30E-59,0
10.92396832,-0.729998578,-0.708237572,21867.76202,21866.43452,32067.90151,0,0,3.55E-59,0
10.92963735,-0.72772969,-0.706036318,21867.76174,21866.43836,32067.91139,0,0,2.92E-59,0
10.93530638,-0.725469025,-0.703843043,21867.76145,21866.44218,32067.92123,0,0,2.41E-59,0
10.94097541,-0.723216549,-0.701657713,21867.76117,21866.44599,32067.93104,0,0,1.99E-59,0
10.94664444,-0.720972228,-0.699480294,21867.76088,21866.44979,32067.94081,0,0,1.64E-59,0
10.95231346,-0.718736028,-0.697310754,21867.7606,21866.45358,32067.95055,0,0,1.35E-59,0
10.95798249,-0.716507916,-0.695149061,21867.76032,21866.45735,32067.96025,0,0,1.11E-59,0
10.96365152,-0.714287858,-0.692995183,21867.76004,21866.4611,32067.96992,0,0,9.16E-60,0
10.96932055,-0.712075821,-0.690849086,21867.75976,21866.46485,32067.97955,0,0,7.55E-60,0
10.97498958,-0.709871772,-0.688710739,21867.75949,21866.46858,32067.98914,0,0,6.21E-60,0
10.98065861,-0.707675678,-0.68658011,21867.75921,21866.4723,32067.99871,0,0,5.12E-60,0
10.98632764,-0.705487507,-0.684457167,21867.75893,21866.476,32068.00823,0,0,4.21E-60,0
10.99199667,-0.703307224,-0.682341878,21867.75866,21866.47969,32068.01773,0,0,3.47E-60,0
10.99766569,-0.701134799,-0.680234212,21867.75838,21866.48337,32068.02719,0,0,2.86E-60,0
11.00333472,-0.698970199,-0.678134137,21867.75811,21866.48703,32068.03661,0,0,2.35E-60,0
11.00900375,-0.696813391,-0.676041623,21867.75784,21866.49068,32068.046,0,0,1.93E-60,0
11.01467278,-0.694664343,-0.673956638,21867.75757,21866.49432,32068.05536,0,0,1.59E-60,0
11.02034181,-0.692523024,-0.671879151,21867.7573,21866.49794,32068.06468,0,0,1.31E-60,0
11.02601084,-0.690389402,-0.669809132,21867.75703,21866.50155,32068.07397,0,0,1.08E-60,0
11.03167987,-0.688263445,-0.667746549,21867.75676,21866.50515,32068.08323,0,0,8.86E-61,0
11.0373489,-0.686145122,-0.665691372,21867.75649,21866.50873,32068.09245,0,0,7.29E-61,0
11.04301792,-0.684034401,-0.663643571,21867.75623,21866.51231,32068.10164,0,0,5.99E-61,0
11.04868695,-0.681931252,-0.661603116,21867.75596,21866.51587,32068.1108,0,0,4.93E-61,0
11.05435598,-0.679835643,-0.659569976,21867.7557,21866.51941,32068.11992,0,0,4.05E-61,0
11.06002501,-0.677747543,-0.657544122,21867.75544,21866.52295,32068.12902,0,0,3.33E-61,0
11.06569404,-0.675666922,-0.655525523,21867.75517,21866.52647,32068.13808,0,0,2.74E-61,0
11.07136307,-0.673593749,-0.653514151,21867.75491,21866.52998,32068.1471,0,0,2.25E-61,0
11.0770321,-0.671527993,-0.651509975,21867.75465,21866.53347,32068.1561,0,0,1.85E-61,0
11.08270113,-0.669469625,-0.649512966,21867.75439,21866.53696,32068.16506,0,0,1.52E-61,0
11.08837015,-0.667418614,-0.647523095,21867.75413,21866.54043,32068.17399,0,0,1.25E-61,0
11.09403918,-0.66537493,-0.645540332,21867.75388,21866.54389,32068.18289,0,0,1.02E-61,0
11.09970821,-0.663338543,-0.64356465,21867.75362,21866.54733,32068.19175,0,0,8.41E-62,0
11.10537724,-0.661309424,-0.641596018,21867.75336,21866.55077,32068.20059,0,0,6.90E-62,0
11.11104627,-0.659287542,-0.639634407,21867.75311,21866.55419,32068.20939,0,0,5.67E-62,0
11.1167153,-0.657272869,-0.637679791,21867.75285,21866.5576,32068.21816,0,0,4.65E-62,0
11.12238433,-0.655265375,-0.635732139,21867.7526,21866.561,32068.22691,0,0,3.82E-62,0
11.12805336,-0.65326503,-0.633791424,21867.75235,21866.56438,32068.23562,0,0,3.13E-62,0
11.13372238,-0.651271806,-0.631857617,21867.7521,21866.56776,32068.24429,0,0,2.57E-62,0
11.13939141,-0.649285673,-0.629930691,21867.75185,21866.57112,32068.25294,0,0,2.11E-62,0
11.14506044,-0.647306604,-0.628010617,21867.7516,21866.57447,32068.26156,0,0,1.73E-62,0
11.15072947,-0.645334568,-0.626097367,21867.75135,21866.5778,32068.27015,0,0,1.42E-62,0
11.1563985,-0.643369539,-0.624190914,21867.7511,21866.58113,32068.2787,0,0,1.16E-62,0
11.16206753,-0.641411486,-0.62229123,21867.75086,21866.58444,32068.28723,0,0,9.55E-63,0
11.16773656,-0.639460382,-0.620398288,21867.75061,21866.58775,32068.29572,0,0,7.83E-63,0
11.17340559,-0.637516199,-0.618512061,21867.75036,21866.59104,32068.30419,0,0,6.42E-63,0
11.17907461,-0.635578909,-0.61663252,21867.75012,21866.59432,32068.31262,0,0,5.26E-63,0
11.18474364,-0.633648483,-0.61475964,21867.74988,21866.59758,32068.32103,0,0,4.31E-63,0
11.19041267,-0.631724895,-0.612893393,21867.74963,21866.60084,32068.3294,0,0,3.53E-63,0
11.1960817,-0.629808115,-0.611033752,21867.74939,21866.60408,32068.33775,0,0,2.90E-63,0
11.20175073,-0.627898118,-0.609180691,21867.74915,21866.60731,32068.34607,0,0,2.37E-63,0
11.20741976,-0.625994875,-0.607334183,21867.74891,21866.61054,32068.35435,0,0,1.94E-63,0
11.21308879,-0.624098359,-0.605494201,21867.74867,21866.61375,32068.36261,0,0,1.59E-63,0
11.21875782,-0.622208542,-0.60366072,21867.74843,21866.61694,32068.37084,0,0,1.30E-63,0
11.22442684,-0.620325399,-0.601833712,21867.7482,21866.62013,32068.37904,0,0,1.07E-63,0
11.23009587,-0.618448902,-0.600013153,21867.74796,21866.62331,32068.38721,0,0,8.74E-64,0
11.2357649,-0.616579024,-0.598199015,21867.74772,21866.62647,32068.39535,0,0,7.16E-64,0
11.24143393,-0.614715738,-0.596391273,21867.74749,21866.62963,32068.40346,0,0,5.86E-64,0
11.24710296,-0.612859018,-0.594589902,21867.74726,21866.63277,32068.41155,0,0,4.79E-64,0
11.25277199,-0.611008838,-0.592794875,21867.74702,21866.6359,32068.4196,0,0,3.92E-64,0
11.25844102,-0.609165171,-0.591006167,21867.74679,21866.63902,32068.42763,0,0,3.21E-64,0
11.26411005,-0.607327991,-0.589223753,21867.74656,21866.64213,32068.43563,0,0,2.63E-64,0
11.26977907,-0.605497273,-0.587447607,21867.74633,21866.64523,32068.4436,0,0,2.15E-64,0
11.2754481,-0.603672989,-0.585677704,21867.7461,21866.64831,32068.45154,0,0,1.76E-64,0
11.28111713,-0.601855114,-0.58391402,21867.74587,21866.65139,32068.45946,0,0,1.44E-64,0
11.28678616,-0.600043623,-0.582156529,21867.74564,21866.65446,32068.46735,0,0,1.17E-64,0
11.29245519,-0.598238489,-0.580405205,21867.74541,21866.65751,32068.47521,0,0,9.61E-65,0
